876171.50000611	5467640.9575448	1600
875771.4363784	5467613.5531229	1600
1150505.0336088	5528196.4716455	2000
1150082.6402347	5528359.4384741	2000
1149802.2238077	5528134.3142975	2000
1149424.1518468	5527807.4108377	2000
1149344.7113828	5527493.9446429	2000
1149271.1172225	5527192.4460121	2000
1149427.3924636	5526502.1265246	2000
1149369.2262779	5526011.1364642	2000
1149173.1730839	5525875.0041735	2000
1149079.3023925	5525863.7264691	2000
1148759.248192	5526027.8630595	2000
1148303.0551021	5526715.9230069	2000
1147770.0767102	5527068.391263	2000
1146407.0468939	5527749.1127042	2000
1146107.1207994	5527746.9531437	2000
1144500.5747093	5527712.4401688	2000
1144170.08127	5528089.3634471	2000
1144242.5539955	5528401.8698373	2000
1144608.8756283	5528828.2430503	2000
1144693.2388613	5529040.8897667	2000
1144969.0541072	5529366.4634971	2000
1146104.5563418	5529052.1774691	2000
1146211.6863509	5528952.4577668	2000
1147733.6795535	5528774.8039277	2000
1148526.7401204	5528937.6107888	2000
1149286.1493966	5529501.7059689	2000
1149650.7146647	5529939.5468476	2000
1150269.623	5530149.2141705	2000
718509.32438999	5454622.1674817	700
718916.50418133	5454838.7234024	700
719501.06032931	5454995.5714764	700
720067.19526114	5455430.0630369	700
720330.70770731	5455952.6966564	700
720511.99259416	5456160.3443903	700
720884.96037751	5456498.1356338	700
721563.60985475	5456848.2743641	700
722250.23306344	5456998.4138037	700
722668.33859846	5456937.3862257	700
722771.07357255	5456741.1461698	700
722872.54693245	5456756.3930663	700
723008.38072554	5456283.1793876	700
722768.31121471	5455727.9524024	700
722187.8285138	5455292.581021	700
721313.30725115	5454912.2484366	700
720596.43828559	5453870.4304956	700
720317.53084812	5453547.5562157	700
719736.38023383	5453301.7062578	700
719155.18014448	5453055.9162876	700
718593.10216804	5452510.3773305	700
1010832.9401808	5471937.8029344	3400
1010853.5712833	5471637.3041	3400
1010966.8032171	5471446.232992	3400
